transaction_id,customer_id,product_id,transaction_date,transaction_amount,quantity,payment_method,status,region,sales_rep_id
TXN_03345,CUST_0582,PROD_0700,03/18/2024,172.66,1,PayPal,Completed,North,REP_036
TXN_03346,CUST_0871,PROD_0093,2023-09-26,$193.82,5,PayPal,Completed,East,REP_196
TXN_03347,CUST_1384,PROD_0042,22-Mar-2023,1096.04,2,Credit Card,Completed,West,REP_032
TXN_03348,CUST_0548,PROD_0465,2025.02.12,$427.59,2,Crypto,Completed,North,REP_073
TXN_03349,CUST_1132,PROD_0379,2025-05-25,"2,136.65",2,Bank Transfer,Completed,SOUTH,REP_194
TXN_03350,CUST_1048,PROD_0107,05/25/2025,197.48,4,Credit Card,Completed,NORTH,REP_170
TXN_03351,CUST_1676,PROD_0328,23-Jun-2023,,1,Credit Card,Pending,North,REP_050
TXN_03352,CUST_0465,PROD_0065,12-Oct-2023,142.91,2,PayPal,Completed,West,REP_057
TXN_03353,CUST_1046,PROD_0365,2099-12-31,576.86,1,Crypto,Completed,,REP_117
TXN_03354,CUST_0502,PROD_0484,2024-08-07,"$1,039.30",2,PayPal,Completed,,REP_192
TXN_03355,CUST_0851,PROD_0647,2025.09.10,"1,093.74",3,Bank Transfer,Pending,north,REP_174
TXN_03356,CUST_1865,PROD_0024,19-Sep-2023,68.07,1,Crypto,Completed,South,REP_111
TXN_03357,CUST_0716,PROD_0540,05-May-2025,984.91,2,PayPal,Completed,South,REP_089
TXN_03358,CUST_0892,PROD_0062,16-Apr-2025,288.23,1,Bank Transfer,Pending,East,REP_104
TXN_03359,CUST_1760,PROD_0491,2025.06.21,220.91,0,Credit Card,Completed,East,REP_054
TXN_03360,CUST_0501,PROD_0273,13-Oct-2025,$552.99,1,Bank Transfer,Completed,East,REP_053
TXN_03361,CUST_0735,PROD_0229,2024.08.23,715.8,1,Bank Transfer,Complted,South,REP_157
TXN_03362,CUST_0593,PROD_0020,2025-08-16,25.19,1,Bank Transfer,Completed,North,REP_165
TXN_03363,CUST_0407,PROD_0003,2023.12.17,682.33,1,Crypto,Completed,East,REP_069
TXN_03364,CUST_1354,PROD_0421,08-Jul-2023,732.22,3,Credit Card,Completed,South,REP_014
TXN_03365,CUST_0703,PROD_0730,01-Jun-2025,2248.23,3,Crypto,Cancelled,South,REP_155
TXN_03366,CUST_0286,PROD_0307,11/25/2025,702.82,2,Credit Card,Completed,,REP_005
TXN_03367,CUST_0147,PROD_0432,2023-08-13,481.12,1,PayPal,Completed,South,REP_118
TXN_03368,CUST_0794,BAD_PROD_101,14-Oct-2023,4135.71,10,PayPal,Completed,North,REP_172
TXN_03369,CUST_0384,PROD_0515,27-Sep-2024,757.17,2,Bank Transfer,Refunded,West,REP_143
TXN_03370,CUST_0011,PROD_0193,2023-04-15,$630.38,1,Bank Transfer,Completed,SOUTH,REP_067
TXN_03371,CUST_0276,PROD_0585,27-Jul-2023,781.25,4,Crypto,Refunded,South,REP_001
TXN_03372,CUST_0886,PROD_0415,2023-12-21,,1,Credit Card,Completed,West,REP_152
TXN_03373,CUST_1592,PROD_0118,20-Sep-2025,353.88,2,Credit Card,Pending,NORTH,REP_109
TXN_03374,CUST_1709,PROD_0666,19-Dec-2024,408.27,1,Credit Card,Completed,East,REP_062
TXN_03375,CUST_0964,PROD_0209,2024.12.18,,1,Bank Transfer,Pending,South,REP_078
TXN_03376,CUST_0303,PROD_0034,2024.11.20,"1,904.81",5,Bank Transfer,Completed,North,REP_057
TXN_03377,CUST_0204,PROD_0649,14-Mar-2024,108.84,1,Credit Card,Completed,,REP_020
TXN_03378,CUST_0345,PROD_0318,2025-11-13,591.10,1,Bank Transfer,Completed,North,REP_186
TXN_03379,CUST_1784,PROD_0120,10/18/2025,"1,334.80",10,Credit Card,Completed,West,REP_014
TXN_03380,CUST_0826,PROD_0627,2025-12-01,"$3,625.48",10,Crypto,Completed,south,REP_181
TXN_03381,CUST_1290,PROD_0525,2023-12-10,1619.07,2,PayPal,Cancelled,North,REP_035
TXN_03382,CUST_0022,PROD_0581,2024.10.25,425.95,1,Credit Card,Completed,EAST,REP_190
TXN_03383,CUST_0839,PROD_0769,2024.12.19,144.62,1,Bank Transfer,Completed,East,REP_189
TXN_03384,CUST_0536,PROD_0089,19-Oct-2023,889.22,3,Crypto,Completed,east,REP_147
TXN_03385,CUST_1730,PROD_0512,07/12/2024,$688.08,1,Bank Transfer,Completed,West,REP_084
TXN_03386,CUST_1120,PROD_0047,2025-09-15,437.4,1,Bank Transfer,Pending,North,REP_042
TXN_03387,BAD_CUST_42,PROD_0772,2099-12-31,620.96,2,Bank Transfer,Pending,North,REP_172
TXN_03388,CUST_1469,PROD_0740,2023-06-25,602.81,1,Credit Card,Refunded,,REP_098
TXN_03389,CUST_0263,PROD_0692,12/06/2025,795.82,1,Crypto,Completed,EAST,REP_001
TXN_03390,CUST_0584,PROD_0522,21-Dec-2025,435.68,1,Credit Card,Completed,East,REP_068
TXN_03391,CUST_1013,PROD_0284,2024-12-27,$848.22,1,PayPal,Completed,west,REP_104
TXN_03392,CUST_1779,PROD_0377,02-Aug-2024,485.69,1,Credit Card,Completed,,REP_078
TXN_03393,CUST_0383,PROD_0638,2025-01-25,$472.32,1,PayPal,Refunded,South,REP_174
TXN_03394,CUST_1574,PROD_0134,04-Oct-2023,984.27,1,Crypto,Completed,SOUTH,REP_051
TXN_03395,CUST_0917,PROD_0667,2023-11-21,"1,658.97",3,Crypto,Complted,south,REP_032
TXN_03396,CUST_0392,PROD_0248,2025.12.13,"$2,234.77",4,Credit Card,Completed,east,REP_100
TXN_03397,CUST_0889,PROD_0652,2023.08.09,361.98,1,Credit Card,Completed,WEST,REP_147
TXN_03398,CUST_1625,PROD_0318,2023-11-22,1182.2,2,Bank Transfer,Completed,,REP_039
TXN_03399,BAD_CUST_209,PROD_0436,2024-03-06,$295.06,1,PayPal,Pnding,,REP_142
TXN_03400,CUST_1116,PROD_0176,20-Nov-2023,235.04,1,Bank Transfer,Complted,east,REP_157
TXN_03401,CUST_0566,PROD_0686,18-Dec-2023,817.72,1,Bank Transfer,Cancelled,North,REP_042
TXN_03402,CUST_1183,PROD_0586,2023.10.01,98.14,2,Crypto,Completed,,REP_014
TXN_03403,CUST_0884,PROD_0351,01-Apr-2024,1649.51,3,Credit Card,Completed,East,REP_116
TXN_03404,CUST_0228,PROD_0143,13-Mar-2024,281.34,2,Crypto,Completed,South,REP_139
TXN_03405,CUST_0473,PROD_0398,09-Mar-2024,218.25,1,Credit Card,Completed,West,REP_075
TXN_03406,CUST_0372,PROD_0624,2099-12-31,$278.22,1,Crypto,Completed,WEST,REP_047
TXN_03407,CUST_1400,BAD_PROD_135,2025-12-10,1854.45,3,Crypto,Completed,North,REP_104
TXN_03408,CUST_1577,PROD_0643,2025-06-16,$719.31,1,Crypto,Completed,West,REP_024
TXN_03409,CUST_0037,PROD_0369,2025-02-26,1947.9,10000,PayPal,Completed,West,REP_150
TXN_03410,CUST_1661,PROD_0501,13-May-2024,$245.70,2,Crypto,Completed,,REP_177
TXN_03411,CUST_1958,PROD_0622,2025-06-14,830.37,3,PayPal,Completed,,REP_183
TXN_03412,CUST_0691,BAD_PROD_4,2024-05-02,"2,322.49",10,Crypto,Refunded,South,REP_055
TXN_03413,CUST_0844,PROD_0579,26-Aug-2025,6239.29,10,Credit Card,Pnding,South,REP_070
TXN_03414,CUST_1061,PROD_0382,2025.11.09,122.59,2,PayPal,Completed,South,REP_078
TXN_03415,CUST_0101,PROD_0086,11-May-2023,1910.96,2,Credit Card,Completed,South,REP_073
TXN_03416,CUST_1567,PROD_0787,21-Jul-2024,$538.55,1,Credit Card,Completed,West,REP_163
TXN_03417,CUST_1214,PROD_0739,22-Sep-2025,"$4,913.06",10,Credit Card,Completed,South,REP_044
TXN_03418,CUST_1536,PROD_0460,2024.09.07,$547.32,1,PayPal,Completed,,REP_164
TXN_03419,CUST_0658,PROD_0325,2024.09.07,655.45,1,Bank Transfer,Completed,North,REP_089
TXN_03420,CUST_0090,PROD_0522,04/22/2025,$435.68,1,PayPal,Completed,South,REP_015
TXN_03421,CUST_1030,PROD_0489,14-Sep-2024,710.83,1,Bank Transfer,Complted,North,REP_045
TXN_03422,CUST_0905,PROD_0397,2024.08.07,84.13,2,PayPal,Pending,west,REP_122
TXN_03423,BAD_CUST_49,PROD_0355,17-May-2024,63.1,2,Crypto,Completed,South,REP_062
TXN_03424,CUST_0095,PROD_0288,10/28/2023,552.87,1,Bank Transfer,Completed,East,REP_092
TXN_03425,CUST_1655,PROD_0459,12-Aug-2024,560.12,1,Crypto,Completed,North,REP_178
TXN_03426,CUST_1902,PROD_0624,2023.09.20,"$2,782.17",10,Bank Transfer,Completed,South,REP_013
TXN_03427,CUST_0632,PROD_0536,2023-12-14,"$2,423.68",3,PayPal,Completed,East,REP_105
TXN_03428,CUST_1410,PROD_0291,07-Sep-2025,2841.65,4,PayPal,Pending,West,REP_159
TXN_03429,CUST_0123,PROD_0168,05/10/2025,$358.22,1,Bank Transfer,Completed,east,REP_005
TXN_03430,CUST_1309,PROD_0621,20-Nov-2025,$305.54,3,Crypto,Completed,West,REP_083
TXN_03431,CUST_0366,PROD_0428,2025.01.12,397.68,1,Credit Card,Complted,north,REP_136
TXN_03432,CUST_1913,PROD_0702,2025.11.11,436.25,1,Bank Transfer,Completed,South,REP_141
TXN_03433,CUST_0691,PROD_0490,01/20/2024,460.55,1,Bank Transfer,Completed,East,REP_169
TXN_03434,CUST_1514,PROD_0355,15-Nov-2024,31.55,1,Crypto,Completed,,REP_017
TXN_03435,CUST_0325,PROD_0196,2023.10.15,970.90,1,Credit Card,Completed,EAST,REP_032
TXN_03436,CUST_0407,PROD_0545,2023.12.25,3542.68,10,Bank Transfer,Completed,West,REP_005
TXN_03437,CUST_0996,PROD_0717,2023-12-15,$621.50,1,Credit Card,Completed,north,REP_126
TXN_03438,CUST_0519,PROD_0694,2025-08-05,$220.02,1,Credit Card,Completed,North,REP_137
TXN_03439,CUST_0896,PROD_0659,06/09/2025,717.17,1,PayPal,Completed,South,REP_107
TXN_03440,CUST_1848,PROD_0780,2024-01-08,546.96,1,Crypto,Completed,,REP_162
TXN_03441,CUST_1663,PROD_0011,2023.02.14,924.84,2,Bank Transfer,Completed,North,REP_001
TXN_03442,CUST_0077,PROD_0582,04-Nov-2025,845.68,1,Bank Transfer,Pending,NORTH,REP_168
TXN_03443,CUST_0234,PROD_0256,2025-10-23,1824.6,3,Credit Card,Completed,North,REP_182
TXN_03444,CUST_0830,PROD_0396,2023-05-11,543.06,1,Bank Transfer,Completed,East,REP_126
TXN_03445,CUST_0586,PROD_0731,2023-12-04,771.61,2,Credit Card,Refunded,West,REP_032
TXN_03446,CUST_0484,PROD_0409,10/03/2024,"$2,093.70",3,Bank Transfer,Completed,North,REP_126
TXN_03447,CUST_1488,PROD_0362,2024-12-09,2647.15,5,Crypto,Completed,South,REP_099
TXN_03448,CUST_0271,PROD_0259,2025.04.27,2842.76,4,Bank Transfer,Completed,west,REP_113
TXN_03449,CUST_1845,PROD_0003,28-Dec-2024,"$1,364.65",2,Credit Card,Completed,East,REP_178
TXN_03450,CUST_0939,PROD_0084,04/03/2024,46.07,1,Credit Card,Completed,West,REP_187
TXN_03451,CUST_1491,PROD_0156,04-Feb-2025,240.66,2,Bank Transfer,Completed,NORTH,REP_190
TXN_03452,CUST_0469,PROD_0663,2025-11-19,"2,204.65",3,Bank Transfer,Completed,West,REP_011
TXN_03453,CUST_0632,PROD_0176,2023-11-12,"1,175.18",5,Credit Card,Completed,SOUTH,REP_023
TXN_03454,CUST_0547,PROD_0707,05-Nov-2024,426.25,1,PayPal,Complted,West,REP_119
TXN_03455,CUST_0719,PROD_0472,06-Jul-2025,$679.66,1,PayPal,Pending,North,REP_026
TXN_03456,CUST_1008,PROD_0619,2024-02-23,491.28,3,Bank Transfer,Pending,West,REP_063
TXN_03457,BAD_CUST_242,PROD_0424,08-Nov-2024,$496.40,1,Crypto,Completed,West,REP_174
TXN_03458,CUST_0605,PROD_0134,06/12/2025,984.27,1,Bank Transfer,Completed,West,REP_069
TXN_03459,CUST_0965,PROD_0788,2023-11-21,235.32,1,Crypto,Completed,South,REP_090
TXN_03460,CUST_0378,PROD_0380,19-Feb-2023,"$1,289.22",2,Bank Transfer,Completed,,REP_134
TXN_03461,CUST_0177,PROD_0667,2023-10-16,5529.9,10,Credit Card,Pending,West,REP_051
TXN_03462,CUST_0274,PROD_0277,2024.06.27,529.03,1,Bank Transfer,Completed,East,REP_043
TXN_03463,BAD_CUST_187,BAD_PROD_86,2025-10-23,,1,Crypto,Completed,,REP_170
TXN_03464,BAD_CUST_270,PROD_0752,2023.07.05,838.86,1,Crypto,Completed,West,REP_141
TXN_03465,CUST_0637,BAD_PROD_40,14-Feb-2025,$633.58,1,Bank Transfer,Completed,East,REP_025
TXN_03466,CUST_0027,PROD_0342,2023-08-09,$886.14,2,Bank Transfer,Completed,,REP_130
TXN_03467,CUST_0576,PROD_0035,2023.10.22,824.78,2,PayPal,Completed,South,REP_014
TXN_03468,CUST_0060,PROD_0559,14-Nov-2024,390.83,1,Bank Transfer,Completed,East,REP_145
TXN_03469,CUST_0731,PROD_0214,2025.03.25,807.26,2,Bank Transfer,Cancelled,East,REP_105
TXN_03470,CUST_1241,PROD_0412,2023.03.25,"1,941.32",3,Credit Card,Completed,West,REP_104
TXN_03471,CUST_1705,PROD_0405,2025.05.17,116.70,0,Crypto,Pending,south,REP_168
TXN_03472,CUST_0661,PROD_0494,11/13/2025,$145.10,1,PayPal,Pending,south,REP_039
TXN_03473,BAD_CUST_113,PROD_0658,2025-12-02,1438.63,10,Credit Card,Completed,West,REP_153
TXN_03474,CUST_1140,PROD_0159,2023-02-20,202.66,1,Bank Transfer,Completed,north,REP_048
TXN_03475,CUST_0245,BAD_PROD_133,01/26/2023,1067.53,3,Crypto,Completed,West,REP_115
TXN_03476,CUST_0660,PROD_0110,06/03/2025,633.01,1,Bank Transfer,Completed,North,REP_049
TXN_03477,CUST_1628,PROD_0549,01/10/2024,497.7,3,Bank Transfer,Completed,West,REP_161
TXN_03478,CUST_0085,PROD_0789,2025-11-24,"3,407.66",3,Bank Transfer,Completed,East,REP_027
TXN_03479,CUST_1623,PROD_0526,2025.09.05,"1,414.08",2,Bank Transfer,Completed,West,REP_045
TXN_03480,CUST_0907,PROD_0347,2023.07.15,"1,953.75",5,Crypto,Completed,East,REP_031
TXN_03481,CUST_1656,PROD_0744,2023.10.25,"1,378.16",10,Credit Card,Refunded,North,BAD_REP_119
TXN_03482,CUST_1474,PROD_0636,2023-12-18,866.95,2,Bank Transfer,Completed,north,REP_112
TXN_03483,BAD_CUST_55,PROD_0279,05/17/2023,440.06,1,Bank Transfer,Completed,East,REP_166
TXN_03484,CUST_0536,PROD_0479,10-Dec-2023,384.34,1,PayPal,Pending,East,REP_108
TXN_03485,CUST_1911,PROD_0111,12-Mar-2023,1830.18,3,PayPal,Completed,South,BAD_REP_140
TXN_03486,CUST_0089,PROD_0636,2023.07.10,-150.00,2,Crypto,Completed,South,REP_186
TXN_03487,CUST_0549,PROD_0431,2025-10-18,464.4,1,Bank Transfer,Completed,West,REP_065
TXN_03488,CUST_0854,PROD_0542,2025.10.04,$213.40,1,Bank Transfer,Pending,East,REP_011
TXN_03489,CUST_0895,PROD_0115,12-Nov-2023,1680.03,2,Bank Transfer,Completed,North,REP_143
TXN_03490,CUST_0507,PROD_0090,15-Jul-2024,292.88,1,Crypto,Completed,South,REP_097
TXN_03491,CUST_0408,PROD_0212,04-Oct-2025,162.79,1,Crypto,Completed,East,REP_185
TXN_03492,CUST_1295,PROD_0550,2024.01.24,"1,644.79",3,Bank Transfer,Pending,North,REP_112
TXN_03493,CUST_0524,PROD_0595,2024.10.03,879.29,2,Bank Transfer,Cancelled,,REP_153
TXN_03494,CUST_1518,PROD_0539,21-Apr-2025,150.59,1,Crypto,Completed,,REP_167
TXN_03495,CUST_0607,PROD_0729,12-Dec-2024,188.91,1,Bank Transfer,Cancelled,West,REP_033
TXN_03496,CUST_1003,PROD_0360,10/22/2023,296.04,1,Credit Card,Completed,,REP_029
TXN_03497,CUST_0448,PROD_0486,16-Aug-2023,"$1,082.25",1,Credit Card,Completed,South,REP_186
TXN_03498,CUST_0543,PROD_0372,11-Oct-2025,$714.12,2,Crypto,Cancelled,,REP_200
TXN_03499,CUST_0949,PROD_0215,2023-12-19,64.7,2,Credit Card,Completed,West,REP_011
TXN_03500,CUST_0350,PROD_0733,11/20/2025,115.44,1,PayPal,Completed,North,REP_141
TXN_03501,CUST_1769,PROD_0015,10/15/2024,340.97,1,Bank Transfer,Completed,West,REP_069
TXN_03502,CUST_0852,PROD_0259,2023-12-04,710.69,1,PayPal,Pending,South,REP_021
TXN_03503,CUST_0328,PROD_0778,2023-02-24,3625.1,10,PayPal,Pending,East,REP_003
TXN_03504,CUST_1836,PROD_0463,11/08/2025,$33.83,1,PayPal,Pending,south,REP_154
TXN_03505,CUST_1310,PROD_0120,2023.03.04,667.40,5,Credit Card,Completed,EAST,REP_161
TXN_03506,CUST_1059,PROD_0128,07/19/2023,3903.81,4,Bank Transfer,Pending,West,REP_094
TXN_03507,CUST_1557,PROD_0723,07-Aug-2024,"$1,633.48",2,Bank Transfer,Completed,South,REP_022
TXN_03508,CUST_0623,PROD_0523,04-Aug-2024,1102.72,3,Crypto,Complted,West,REP_062
TXN_03509,CUST_0488,PROD_0688,2024.03.19,374.94,1,PayPal,Pending,South,REP_005
TXN_03510,CUST_1855,PROD_0645,08/01/2024,409.03,2,Credit Card,Completed,west,REP_147
TXN_03511,CUST_1884,PROD_0325,2024.06.28,$655.45,1,PayPal,Completed,South,REP_009
TXN_03512,CUST_0487,PROD_0320,12-Feb-2025,"$2,589.56",4,PayPal,Completed,East,REP_058
TXN_03513,CUST_0145,BAD_PROD_205,2023-05-09,596.00,1,Bank Transfer,Completed,West,REP_024
TXN_03514,CUST_1548,PROD_0526,01-Oct-2023,2121.11,3,Crypto,Completed,west,REP_167
TXN_03515,CUST_0756,PROD_0050,24-Nov-2025,560.23,1,Credit Card,Completed,East,REP_061
TXN_03516,CUST_0146,PROD_0584,16-Sep-2023,2888.98,5,Bank Transfer,Completed,North,REP_127
TXN_03517,BAD_CUST_219,PROD_0069,2023-04-24,700.18,1,PayPal,Complted,SOUTH,REP_048
TXN_03518,CUST_1775,PROD_0391,2025-06-02,$164.44,2,Bank Transfer,Completed,South,REP_178
TXN_03519,CUST_1527,PROD_0383,13-Dec-2024,1222.02,1,PayPal,Completed,East,REP_062
TXN_03520,CUST_1628,PROD_0016,2024.01.08,1057.95,1,Credit Card,Completed,South,REP_181
TXN_03521,CUST_0828,PROD_0439,01-May-2023,1574.86,2,Bank Transfer,Completed,West,REP_149
TXN_03522,CUST_1859,PROD_0568,09-Apr-2025,"$2,617.61",10,Bank Transfer,Pending,West,REP_038
TXN_03523,CUST_0627,PROD_0617,2099-12-31,653.83,1,Bank Transfer,Completed,East,REP_118
TXN_03524,CUST_1551,PROD_0132,10/18/2025,"$10,246.85",10,Bank Transfer,Completed,West,REP_059
TXN_03525,CUST_1296,PROD_0560,04/26/2023,1375.05,2,Bank Transfer,Cancelled,NORTH,REP_097
TXN_03526,CUST_0534,PROD_0248,02-Feb-2025,2234.77,4,Credit Card,Completed,South,REP_171
TXN_03527,CUST_0630,PROD_0273,2023.12.22,552.99,1,Crypto,Cancelled,East,REP_017
TXN_03528,CUST_0881,PROD_0623,2023-10-02,338.57,1,Credit Card,Completed,East,REP_069
TXN_03529,CUST_1119,PROD_0349,2024.02.08,3892.89,5,Bank Transfer,Completed,South,REP_172
TXN_03530,CUST_1471,PROD_0484,10/04/2024,519.65,1,PayPal,Completed,North,REP_191
TXN_03531,CUST_0415,PROD_0550,2023.03.01,1096.53,2,PayPal,Completed,East,REP_023
TXN_03532,CUST_0257,PROD_0357,2025.12.18,455.84,1,Bank Transfer,Pending,South,REP_103
TXN_03533,CUST_1867,PROD_0752,2023.10.02,838.86,1,Crypto,Refunded,North,REP_196
TXN_03534,CUST_1286,PROD_0318,1800-01-01,1182.2,2,Bank Transfer,Refunded,East,REP_154
TXN_03535,CUST_0087,PROD_0633,17-Jul-2025,"$1,925.27",3,Credit Card,Pending,North,REP_094
TXN_03536,BAD_CUST_30,PROD_0048,2025.11.08,283.26,2,Crypto,Pending,EAST,REP_176
TXN_03537,CUST_1460,PROD_0010,04/18/2023,534.63,1,Crypto,Completed,,REP_175
TXN_03538,CUST_2000,PROD_0233,2025.02.21,818.63,1,Credit Card,Pending,,REP_046
TXN_03539,CUST_1854,PROD_0036,2024-04-24,701.27,1,Crypto,Completed,South,REP_029
TXN_03540,CUST_0570,PROD_0413,24-Nov-2023,133.94,1,Bank Transfer,Completed,North,REP_034
TXN_03541,CUST_0742,PROD_0462,05/21/2025,2068.77,5,Bank Transfer,Completed,West,REP_010
TXN_03542,CUST_0108,PROD_0004,02-Mar-2024,1383.65,3,PayPal,Pending,north,REP_020
TXN_03543,CUST_1043,PROD_0044,10/03/2024,750.27,1,Credit Card,Completed,SOUTH,REP_034
TXN_03544,CUST_1389,PROD_0568,25-Oct-2025,1308.8,-5,Crypto,Pending,East,REP_101
TXN_03545,CUST_1677,PROD_0554,2024-10-15,$105.58,1,Crypto,Completed,West,REP_141
TXN_03546,CUST_1403,PROD_0255,2023-11-18,$233.05,3,Crypto,Completed,North,REP_087
TXN_03547,CUST_0160,PROD_0740,2023.12.22,$602.81,1,Bank Transfer,Refunded,North,REP_138
TXN_03548,CUST_0100,PROD_0114,2025-06-04,1277.21,2,Credit Card,Completed,East,REP_045
TXN_03549,CUST_0265,PROD_0749,2024.10.17,$255.73,1,Bank Transfer,Cancelled,East,REP_128
TXN_03550,BAD_CUST_181,PROD_0397,12/25/2023,42.07,1,Crypto,Completed,South,BAD_REP_123
TXN_03551,CUST_0750,PROD_0174,1800-01-01,474.21,1,Bank Transfer,Completed,North,REP_082
TXN_03552,CUST_1073,PROD_0255,20-Nov-2024,77.68,1,Crypto,Pending,East,REP_119
TXN_03553,CUST_0677,PROD_0466,2025.07.12,$410.74,1,Crypto,Completed,East,REP_092
TXN_03554,CUST_0799,PROD_0277,2023.12.06,529.03,1,Bank Transfer,Completed,,REP_136
TXN_03555,CUST_1439,PROD_0464,2024.02.08,564.99,1,Crypto,Completed,South,REP_005
TXN_03556,CUST_1083,PROD_0502,2025.02.23,906.08,10000,Bank Transfer,Completed,South,REP_020
TXN_03557,CUST_0183,PROD_0441,2025.09.14,227.86,1,PayPal,Completed,North,REP_121
TXN_03558,CUST_0659,PROD_0069,2024.04.19,1400.37,2,Bank Transfer,Completed,East,REP_172
TXN_03559,CUST_1471,PROD_0509,2023-10-24,793.83,1,PayPal,Cancelled,South,REP_058
TXN_03560,CUST_1922,PROD_0326,2024-08-18,5288.83,10,PayPal,Completed,North,REP_148
TXN_03561,CUST_1325,PROD_0742,2023-11-12,"5,879.62",10,Bank Transfer,Completed,South,REP_199
TXN_03562,CUST_0608,PROD_0067,02/07/2024,-150.00,1,Credit Card,Cancelled,North,REP_089
TXN_03563,CUST_1579,PROD_0304,24-Aug-2025,683.01,2,Credit Card,Cancelled,,REP_100
TXN_03564,CUST_1378,PROD_0484,10/24/2023,519.65,1,Bank Transfer,Completed,south,REP_115
TXN_03565,CUST_1793,PROD_0548,2025.12.23,"2,416.34",10,Bank Transfer,Completed,North,REP_074
TXN_03566,CUST_1237,PROD_0417,03-Jul-2024,"$1,021.31",2,Crypto,Complted,north,REP_168
TXN_03567,CUST_1213,PROD_0159,11/06/2024,$202.66,1,Crypto,Completed,East,REP_016
TXN_03568,BAD_CUST_259,PROD_0149,01-Apr-2023,32.16,1,Bank Transfer,Completed,South,REP_004
TXN_03569,CUST_0347,PROD_0027,10/03/2025,79.41,1,Credit Card,Pending,North,REP_010
TXN_03570,CUST_0812,PROD_0584,2024-02-22,$577.80,1,Crypto,Completed,North,REP_179
TXN_03571,CUST_1927,PROD_0248,2025.12.04,1117.39,2,Crypto,Completed,,REP_048
TXN_03572,CUST_0801,PROD_0101,2024.12.08,$50.62,1,Credit Card,Completed,North,REP_020
TXN_03573,CUST_1161,PROD_0702,2024.12.24,$436.25,1,Bank Transfer,Completed,South,REP_032
TXN_03574,CUST_1054,PROD_0096,2024-05-16,$637.96,1,Credit Card,Completed,west,REP_194
TXN_03575,CUST_0146,PROD_0384,11-Nov-2024,141.06,1,PayPal,Pending,South,REP_060
TXN_03576,CUST_1848,PROD_0282,2025.11.19,349.36,1,Crypto,Completed,North,REP_011
TXN_03577,CUST_1492,PROD_0322,2024.01.07,"1,809.93",4,Crypto,Completed,,REP_020
TXN_03578,CUST_1641,PROD_0396,01-Oct-2025,$543.06,1,Crypto,Completed,South,REP_023
TXN_03579,CUST_0503,PROD_0278,2025-10-16,"1,864.10",2,Credit Card,Completed,East,REP_127
TXN_03580,CUST_0799,PROD_0529,2025-04-13,"1,129.56",1,Credit Card,Completed,East,REP_077
TXN_03581,CUST_0968,PROD_0263,25-Feb-2025,$156.42,1,Bank Transfer,Completed,North,REP_035
TXN_03582,CUST_1215,PROD_0619,2023.12.05,327.52,2,Crypto,Completed,,REP_145
TXN_03583,CUST_0471,PROD_0580,02/22/2025,190.98,1,PayPal,Pending,,REP_010
TXN_03584,CUST_0690,PROD_0640,2024.01.13,$755.81,1,Bank Transfer,Completed,South,REP_038
TXN_03585,CUST_1369,PROD_0293,2023.11.03,"1,549.18",2,Credit Card,Completed,North,REP_083
TXN_03586,CUST_1775,PROD_0294,2024-10-13,313.5,1,PayPal,Completed,WEST,REP_032
TXN_03587,CUST_0001,PROD_0608,19-Mar-2025,43.70,1,Bank Transfer,Completed,EAST,REP_054
TXN_03588,CUST_0110,PROD_0395,06-Nov-2025,949.87,2,Credit Card,Completed,North,REP_057
TXN_03589,CUST_1874,PROD_0513,2023.11.16,325.95,2,PayPal,Completed,WEST,REP_107
TXN_03590,CUST_1811,PROD_0180,2023.10.03,"$1,091.49",1,Bank Transfer,Completed,North,REP_025
TXN_03591,CUST_1907,PROD_0693,2024.07.21,285.37,1,PayPal,Completed,west,REP_142
TXN_03592,CUST_0894,BAD_PROD_111,2024-11-22,,1,Credit Card,Completed,east,REP_045
TXN_03593,CUST_1770,PROD_0337,21-Sep-2025,258.76,1,Bank Transfer,Completed,South,REP_172
TXN_03594,CUST_1088,PROD_0008,2025-11-10,559.66,2,Credit Card,Completed,South,REP_118
TXN_03595,CUST_0756,PROD_0443,11-Jan-2024,"4,046.91",5,Crypto,Pending,East,REP_038
TXN_03596,CUST_0053,PROD_0539,2023.10.16,$752.94,5,Crypto,Completed,East,REP_125
TXN_03597,CUST_0262,PROD_0658,2024.12.28,143.86,1,PayPal,Completed,East,REP_036
TXN_03598,CUST_1553,PROD_0091,2024-07-12,45.45,1,Crypto,Pending,West,REP_088
TXN_03599,CUST_1326,PROD_0272,09/20/2023,"1,171.29",2,Credit Card,Completed,WEST,REP_124
TXN_03600,CUST_1992,PROD_0005,14-Jan-2023,$887.94,1,PayPal,Completed,west,REP_167
TXN_03601,CUST_0886,PROD_0594,2023-12-26,2647.95,3,Bank Transfer,Completed,West,REP_167
TXN_03602,CUST_0234,PROD_0219,2025-06-14,"$2,899.79",3,Credit Card,Completed,,REP_013
TXN_03603,CUST_0073,PROD_0118,07-Jul-2023,1769.4,10,Bank Transfer,Pending,West,REP_194
TXN_03604,CUST_1381,PROD_0593,12-Aug-2023,74.42,1,Bank Transfer,Completed,West,REP_162
TXN_03605,BAD_CUST_91,PROD_0582,1800-01-01,845.68,1,Bank Transfer,Completed,east,REP_124
TXN_03606,CUST_1627,PROD_0115,14-Feb-2024,"$3,360.06",4,Bank Transfer,Completed,West,REP_015
